state,division,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrivals_in_tonnes,capacity_tonnes,active_traders,source
Maharashtra,Amravati Division (Western Vidarbha),Akola,Akola Cotton & Grain APMC,Tur,White/Deshi,2026-08-07,8048.75,9396.0,8762.86,209.7,6800,118,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Akola,Akola Cotton & Grain APMC,Wheat,Lokwan,2026-08-07,2241.54,2726.43,2541.72,215.0,6800,118,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Akola,Akola Cotton & Grain APMC,Maize,Yellow,2026-08-07,1872.02,2290.08,2039.59,227.3,6800,118,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Akola,Akola Cotton & Grain APMC,Chana,Deshi Gram,2026-08-07,5043.75,6098.98,5566.66,66.7,6800,118,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Akola,Akola Cotton & Grain APMC,Banana,Grand Naine,2026-08-07,1375.83,1660.77,1506.39,201.9,6800,118,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Onion,Red/Nashik,2026-08-07,1668.49,1956.79,1832.77,166.0,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Tomato,Hybrid,2026-08-07,1517.91,1787.52,1649.84,142.1,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Soybean,Yellow,2026-08-07,3785.95,4371.73,4045.04,294.0,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Cotton,Medium Staple,2026-08-07,5775.25,6796.19,6239.05,252.4,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Tur,White/Deshi,2026-08-07,7791.13,8958.15,8366.53,107.2,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Wheat,Lokwan,2026-08-07,2157.45,2642.56,2445.39,240.5,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Maize,Yellow,2026-08-07,1837.58,2170.4,1969.68,231.3,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Chana,Deshi Gram,2026-08-07,4929.73,6239.73,5504.26,157.3,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Achalpur Mandi,Banana,Grand Naine,2026-08-07,1290.55,1616.55,1423.32,176.6,3200,52,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Onion,Red/Nashik,2026-08-07,1755.09,2153.91,1979.33,107.7,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Tomato,Hybrid,2026-08-07,1567.35,1855.84,1697.26,58.7,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Soybean,Yellow,2026-08-07,3729.84,4456.66,4171.97,225.3,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Cotton,Medium Staple,2026-08-07,5763.69,6826.61,6413.08,185.7,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Tur,White/Deshi,2026-08-07,7830.37,9443.52,8492.76,174.2,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Wheat,Lokwan,2026-08-07,2221.99,2729.89,2499.56,170.4,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Maize,Yellow,2026-08-07,1824.63,2269.24,1997.62,164.4,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Chana,Deshi Gram,2026-08-07,5007.36,6320.21,5499.47,212.1,7200,128,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Amravati,Amravati Cotton Yard,Banana,Grand Naine,2026-08-07,1338.55,1530.3,1438.61,159.2,7200,128,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Onion,Red/Nashik,2026-08-07,1771.26,2098.58,1887.8,166.1,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Tomato,Hybrid,2026-08-07,1601.03,1870.3,1737.76,199.6,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Soybean,Yellow,2026-08-07,3797.15,4866.46,4296.4,80.7,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Cotton,Medium Staple,2026-08-07,5576.13,7029.7,6269.54,211.2,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Tur,White/Deshi,2026-08-07,8000.67,9444.68,8771.22,182.3,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Wheat,Lokwan,2026-08-07,2266.33,2687.17,2509.84,165.7,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Maize,Yellow,2026-08-07,1831.69,2336.31,2055.37,290.8,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Chana,Deshi Gram,2026-08-07,5104.31,6093.08,5535.03,196.9,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Ambejogai Yard,Banana,Grand Naine,2026-08-07,1375.28,1620.38,1492.76,187.2,3400,54,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Onion,Red/Nashik,2026-08-07,1759.35,2181.86,1910.46,79.2,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Tomato,Hybrid,2026-08-07,1500.5,1761.52,1621.2,166.0,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Soybean,Yellow,2026-08-07,3815.58,4815.59,4214.47,171.8,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Cotton,Medium Staple,2026-08-07,5747.4,7063.6,6395.3,130.7,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Tur,White/Deshi,2026-08-07,7863.28,9843.54,8709.81,155.4,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Wheat,Lokwan,2026-08-07,2353.62,2765.08,2511.91,262.8,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Maize,Yellow,2026-08-07,1800.89,2199.27,2036.56,150.5,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Chana,Deshi Gram,2026-08-07,5183.82,5992.99,5538.95,200.2,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Beed Mandi,Banana,Grand Naine,2026-08-07,1342.18,1586.32,1487.61,135.7,4900,80,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Onion,Red/Nashik,2026-08-07,1715.48,2054.14,1899.2,243.9,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Tomato,Hybrid,2026-08-07,1499.28,1797.91,1678.84,290.9,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Soybean,Yellow,2026-08-07,3885.86,4640.47,4154.61,229.6,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Cotton,Medium Staple,2026-08-07,5821.17,6867.75,6341.83,142.0,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Tur,White/Deshi,2026-08-07,7781.61,9137.44,8560.45,173.1,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Wheat,Lokwan,2026-08-07,2258.48,2817.21,2501.3,260.0,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Maize,Yellow,2026-08-07,1807.29,2164.31,1960.97,263.3,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Chana,Deshi Gram,2026-08-07,5151.44,6029.43,5495.79,165.8,3100,50,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Beed,Majalgaon APMC,Banana,Grand Naine,2026-08-07,1306.98,1621.98,1431.97,193.9,3100,50,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Onion,Red/Nashik,2026-08-07,1756.15,2104.51,1971.6,190.9,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Tomato,Hybrid,2026-08-07,1444.83,1748.8,1617.33,238.8,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Soybean,Yellow,2026-08-07,3786.72,4583.25,4282.79,246.9,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Cotton,Medium Staple,2026-08-07,5837.63,7256.95,6498.97,191.4,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Tur,White/Deshi,2026-08-07,7847.34,9951.07,8853.52,125.3,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Wheat,Lokwan,2026-08-07,2307.1,2875.35,2502.61,201.3,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Maize,Yellow,2026-08-07,1854.34,2360.34,2074.04,187.5,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Chana,Deshi Gram,2026-08-07,5121.22,6076.37,5605.72,171.3,5100,88,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Bhandara,Tumsar Rice Yard,Banana,Grand Naine,2026-08-07,1397.82,1609.72,1513.81,276.7,5100,88,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Onion,Red/Nashik,2026-08-07,1831.46,2212.3,2013.24,167.1,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Tomato,Hybrid,2026-08-07,1514.5,1790.15,1631.56,218.3,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Soybean,Yellow,2026-08-07,3847.19,4597.94,4261.61,275.5,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Cotton,Medium Staple,2026-08-07,5678.89,7014.16,6364.51,171.7,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Tur,White/Deshi,2026-08-07,7744.8,9244.87,8542.21,254.4,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Wheat,Lokwan,2026-08-07,2227.28,2776.32,2525.13,126.7,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Maize,Yellow,2026-08-07,1863.87,2187.93,2046.03,212.0,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Chana,Deshi Gram,2026-08-07,5111.39,6078.67,5491.31,82.1,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Khamgaon APMC (Cotton Hub),Banana,Grand Naine,2026-08-07,1283.88,1587.46,1444.29,144.6,6100,102,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Onion,Red/Nashik,2026-08-07,1727.35,2158.94,1914.99,49.1,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Tomato,Hybrid,2026-08-07,1499.54,1762.5,1604.58,153.7,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Soybean,Yellow,2026-08-07,3702.43,4396.63,4129.82,354.8,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Cotton,Medium Staple,2026-08-07,5790.77,6929.53,6248.81,118.9,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Tur,White/Deshi,2026-08-07,7710.05,9808.76,8633.18,160.5,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Wheat,Lokwan,2026-08-07,2306.75,2630.66,2471.51,300.3,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Maize,Yellow,2026-08-07,1832.3,2160.9,2003.08,203.3,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Chana,Deshi Gram,2026-08-07,4975.1,6026.05,5474.78,162.6,3600,60,Agmarknet & MSAMB
Maharashtra,Amravati Division (Western Vidarbha),Buldhana,Malkapur Mandi,Banana,Grand Naine,2026-08-07,1308.71,1556.35,1417.57,187.0,3600,60,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Onion,Red/Nashik,2026-08-07,1911.72,2282.55,2075.86,210.6,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Tomato,Hybrid,2026-08-07,1677.49,1906.5,1793.23,148.5,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Soybean,Yellow,2026-08-07,3971.96,5082.93,4504.26,182.0,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Cotton,Medium Staple,2026-08-07,6378.73,7378.27,6807.65,195.6,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Tur,White/Deshi,2026-08-07,8133.76,10088.23,9196.26,182.8,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Wheat,Lokwan,2026-08-07,2406.72,2879.45,2650.93,236.0,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Maize,Yellow,2026-08-07,1937.99,2430.82,2171.03,200.2,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Chana,Deshi Gram,2026-08-07,5578.91,6346.4,5967.22,134.9,4900,84,Agmarknet & MSAMB
Maharashtra,Nagpur Division (Eastern Vidarbha),Chandrapur,Chandrapur APMC,Banana,Grand Naine,2026-08-07,1388.58,1716.14,1552.77,230.1,4900,84,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Onion,Red/Nashik,2026-08-07,1939.16,2278.19,2138.14,186.3,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Tomato,Hybrid,2026-08-07,1717.36,2051.16,1849.85,254.6,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Soybean,Yellow,2026-08-07,4186.67,4973.46,4496.79,188.1,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Cotton,Medium Staple,2026-08-07,6248.4,7612.79,6961.37,150.1,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Tur,White/Deshi,2026-08-07,8601.34,10414.33,9450.06,201.7,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Wheat,Lokwan,2026-08-07,2411.13,3023.42,2715.61,180.9,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Maize,Yellow,2026-08-07,1939.44,2319.96,2183.27,122.2,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Chana,Deshi Gram,2026-08-07,5438.67,6571.62,6083.57,212.8,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Jadhavwadi APMC,Banana,Grand Naine,2026-08-07,1426.8,1832.06,1602.48,254.3,6200,105,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Onion,Red/Nashik,2026-08-07,1872.04,2156.61,2010.88,225.4,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Tomato,Hybrid,2026-08-07,1542.46,1862.82,1741.87,185.4,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Soybean,Yellow,2026-08-07,3953.59,4875.33,4343.46,218.1,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Cotton,Medium Staple,2026-08-07,6191.67,7372.08,6616.96,214.8,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Tur,White/Deshi,2026-08-07,8179.06,9781.89,9038.27,156.7,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Wheat,Lokwan,2026-08-07,2337.56,2741.87,2560.88,141.3,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Maize,Yellow,2026-08-07,1961.69,2230.69,2100.52,186.1,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Chana,Deshi Gram,2026-08-07,5176.84,6184.72,5697.14,172.8,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Chhatrapati Sambhajinagar,Paithan Mandi,Banana,Grand Naine,2026-08-07,1358.64,1661.19,1469.76,219.5,2700,42,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Onion,Red/Nashik,2026-08-07,1763.61,2140.62,1932.04,136.1,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Tomato,Hybrid,2026-08-07,1567.01,1821.49,1707.91,90.3,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Soybean,Yellow,2026-08-07,3888.54,4606.69,4213.28,133.6,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Cotton,Medium Staple,2026-08-07,6013.87,7177.49,6443.77,193.3,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Tur,White/Deshi,2026-08-07,8198.26,9704.2,8808.42,162.8,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Wheat,Lokwan,2026-08-07,2289.3,2761.49,2513.23,186.3,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Maize,Yellow,2026-08-07,1820.58,2320.82,2024.09,160.0,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Chana,Deshi Gram,2026-08-07,5011.61,6191.07,5628.81,220.4,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Dharashiv APMC,Banana,Grand Naine,2026-08-07,1403.13,1658.42,1521.13,114.3,4100,66,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Onion,Red/Nashik,2026-08-07,1701.38,2037.51,1915.39,142.2,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Tomato,Hybrid,2026-08-07,1546.72,1878.81,1736.17,214.9,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Soybean,Yellow,2026-08-07,3701.76,4391.93,4066.62,204.1,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Cotton,Medium Staple,2026-08-07,5955.35,6800.26,6382.97,231.7,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Tur,White/Deshi,2026-08-07,7658.51,9495.75,8564.42,197.4,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Wheat,Lokwan,2026-08-07,2182.93,2813.05,2465.25,121.3,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Maize,Yellow,2026-08-07,1838.76,2119.57,1992.73,135.2,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Chana,Deshi Gram,2026-08-07,5022.54,5843.04,5412.91,220.0,2600,40,Agmarknet & MSAMB
Maharashtra,Chhatrapati Sambhajinagar Division (Marathwada),Dharashiv,Kalamb Mandi,Banana,Grand Naine,2026-08-07,1342.81,1700.85,1523.98,213.3,2600,40,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Onion,Red/Nashik,2026-08-07,1792.87,2228.66,2011.4,167.2,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Tomato,Hybrid,2026-08-07,1465.4,1742.55,1620.88,179.3,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Soybean,Yellow,2026-08-07,3659.35,4470.01,4101.8,221.4,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Cotton,Medium Staple,2026-08-07,5865.92,7003.32,6290.25,241.6,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Tur,White/Deshi,2026-08-07,7832.64,9177.34,8394.93,287.8,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Wheat,Lokwan,2026-08-07,2286.19,2790.03,2488.74,163.1,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Maize,Yellow,2026-08-07,1777.56,2202.81,2016.89,198.2,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Chana,Deshi Gram,2026-08-07,4930.24,6135.22,5526.92,228.1,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dhule Main APMC,Banana,Grand Naine,2026-08-07,1346.48,1597.77,1495.92,212.3,3200,58,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Onion,Red/Nashik,2026-08-07,1763.06,2147.98,1902.21,81.0,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Tomato,Hybrid,2026-08-07,1390.76,1735.28,1575.46,137.4,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Soybean,Yellow,2026-08-07,3783.03,4460.46,4054.37,140.0,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Cotton,Medium Staple,2026-08-07,5454.99,6583.03,6162.02,139.7,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Tur,White/Deshi,2026-08-07,7838.98,9563.88,8584.71,174.0,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Wheat,Lokwan,2026-08-07,2331.48,2738.64,2493.29,186.9,2100,36,Agmarknet & MSAMB
Maharashtra,Nashik Division (North Maharashtra/Khandesh),Dhule,Dondaicha Mandi,Maize,Yellow,2026-08-07,1853.52,2277.33,1980.75,152.5,2100,36,Agmarknet & MSAMB
