state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrivals_in_tonnes
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-04,1451.88,1697.74,1578.95,72.7
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-04,3836.06,4388.17,4104.25,167.8
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-04,2393.37,2865.97,2573.85,96.4
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-04,1323.68,1632.11,1421.54,101.5
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-04,1772.93,1994.17,1880.68,133.3
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-04,4358.82,5120.46,4693.6,113.6
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-04,2804.38,3157.92,2958.62,112.5
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-04,1931.44,2271.32,2093.48,118.8
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-04,1707.01,1988.24,1840.69,117.6
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-04,4001.87,4962.46,4361.99,161.3
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-04,2522.88,3084.57,2793.38,210.0
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-04,1766.19,2267.29,1980.91,17.8
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-04,1608.5,1917.42,1737.22,157.6
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-04,3996.77,4696.38,4348.13,156.0
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-04,2429.86,3072.49,2736.76,112.2
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-05,1688.74,2051.47,1894.21,92.0
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-05,1533.49,1949.18,1727.89,97.7
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-05,3766.85,4526.07,4108.09,142.1
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-05,2365.11,2785.04,2605.62,115.3
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-05,1998.94,2319.81,2132.1,93.7
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-05,1719.02,2086.85,1859.76,111.9
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-05,4204.57,4846.89,4517.21,83.2
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-05,2614.04,3241.27,2855.96,117.2
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-05,1836.78,2181.8,1935.59,65.3
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-05,1449.53,1776.08,1553.04,99.1
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-05,3862.37,4806.88,4243.11,103.1
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-05,2382.84,2989.8,2661.33,107.4
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-05,1804.05,2161.97,1965.82,117.3
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-05,1510.42,1778.0,1682.55,140.5
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-05,3815.64,4431.61,4106.9,136.6
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-05,2320.22,2825.68,2575.7,172.4
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-05,1713.98,2049.91,1878.62,151.6
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-05,1562.54,1820.59,1691.04,160.1
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-05,3568.81,4393.94,3981.89,79.0
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-05,2331.17,2822.63,2506.34,140.1
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-05,1706.67,2125.24,1929.84,192.0
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-05,1539.25,1808.07,1633.38,100.7
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-05,3638.36,4561.53,4083.38,70.2
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-05,2411.52,2718.01,2554.46,114.9
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-05,1911.85,2441.91,2163.61,168.1
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-05,1779.1,2202.76,1918.79,89.3
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-05,4264.06,4938.37,4671.68,130.3
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-05,2741.13,3164.71,2985.84,153.2
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-05,1843.35,2345.12,2061.13,176.9
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-05,1626.77,1924.03,1760.3,146.8
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-05,4081.79,4832.52,4432.83,147.6
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-05,2579.14,3074.51,2811.82,140.3
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-05,1836.59,2304.23,2040.43,69.7
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-05,1609.38,1984.49,1824.76,86.2
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-05,3983.04,4598.58,4361.09,72.8
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-05,2425.1,3032.8,2739.95,156.6
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-06,1698.53,2167.44,1902.27,105.9
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-06,1632.58,1966.82,1722.89,77.0
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-06,3895.5,4762.56,4157.76,180.6
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-06,2341.62,2986.35,2629.91,133.9
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-06,2022.42,2476.04,2173.82,210.6
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-06,1539.18,1982.74,1726.2,183.7
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-06,4338.39,5117.91,4600.88,136.1
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-06,2603.16,3068.21,2858.38,126.3
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-06,1842.17,2122.24,1943.84,169.4
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-06,1466.75,1846.2,1631.5,109.5
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-06,3962.08,4747.74,4195.9,130.3
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-06,2376.76,2942.18,2635.16,102.4
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-06,1731.46,2009.12,1838.59,135.0
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-06,1433.19,1820.34,1585.47,112.2
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-06,3636.55,4419.94,4095.87,109.1
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-06,2341.27,2954.48,2573.16,156.0
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-06,1829.28,2129.79,1954.66,157.8
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-06,1419.93,1625.72,1514.41,132.6
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-06,3591.76,4384.79,3940.94,79.7
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-06,2396.32,2777.57,2523.19,126.8
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-06,1680.87,2111.97,1886.38,149.8
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-06,1423.25,1637.92,1544.12,180.2
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-06,3818.88,4369.14,4061.95,107.1
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-06,2229.91,2788.63,2533.02,101.5
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-06,1996.6,2422.71,2124.04,156.0
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-06,1829.34,2062.71,1925.71,100.0
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-06,4372.43,5116.96,4719.7,109.3
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-06,2709.65,3379.65,2960.33,127.6
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-06,1808.17,2206.61,1985.2,134.8
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-06,1664.74,2148.05,1871.54,120.5
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-06,3953.04,4847.3,4331.85,126.8
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-06,2458.99,3145.43,2752.75,137.7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-06,1816.74,2310.42,2034.15,107.6
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-06,1506.88,1797.66,1702.87,149.1
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-06,3996.9,4605.09,4367.75,92.9
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-06,2465.02,2990.95,2776.99,96.9
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-07,1740.98,2107.88,1962.67,139.1
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-07,1602.42,1851.66,1687.23,44.0
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-07,3658.33,4585.94,4128.13,41.5
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-07,2370.6,2799.45,2623.72,161.5
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-07,1875.35,2135.87,2020.76,161.6
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-07,1588.06,1994.12,1774.75,137.1
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-07,4335.02,5120.85,4583.75,64.5
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-07,2625.82,3178.06,2833.28,160.5
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-07,1814.02,2274.16,2005.18,173.2
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-07,1519.25,1833.38,1647.24,152.8
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-07,3885.66,4496.65,4206.79,103.7
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-07,2332.95,2806.87,2607.22,85.4
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-07,1771.63,2036.57,1916.54,119.2
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-07,1371.7,1627.17,1547.23,111.1
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-07,3835.94,4557.43,4182.86,111.3
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-07,2270.75,2749.52,2572.91,95.2
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-07,1713.16,1992.73,1842.67,166.1
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-07,1505.79,1752.23,1593.41,85.5
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-07,3645.05,4319.2,3939.34,102.5
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-07,2340.22,2626.02,2495.11,99.6
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-07,1779.98,2118.81,1951.42,115.9
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-07,1485.39,1794.72,1597.88,161.8
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-07,3747.26,4240.15,3957.31,113.7
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-07,2296.04,2866.54,2560.87,126.9
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-07,2013.89,2379.27,2229.08,119.2
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-07,1680.58,1921.34,1817.61,82.2
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-07,4358.9,5421.01,4743.2,124.3
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-07,2603.72,3275.79,2924.28,112.1
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-07,1830.56,2259.03,2008.24,87.7
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-07,1617.32,1917.7,1728.37,165.2
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-07,4023.64,4834.9,4382.49,102.5
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-07,2567.39,3017.2,2757.61,212.1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-07,1817.63,2300.09,2028.83,110.9
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-07,1548.44,1990.71,1737.13,49.3
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-07,4116.5,4627.98,4368.3,92.3
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-07,2425.53,3092.42,2751.59,123.2
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-08,1743.19,2213.82,1940.72,158.8
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-08,1468.86,1738.39,1567.75,147.0
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-08,3666.69,4338.7,4118.98,109.1
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-08,2366.92,2950.68,2575.46,141.4
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-08,1912.19,2423.17,2123.58,104.8
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-08,1504.67,1868.02,1636.21,20.9
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-08,4125.69,4933.43,4551.02,187.1
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-08,2594.66,3034.1,2832.05,110.9
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-08,1826.32,2163.98,1988.88,115.8
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-08,1444.38,1714.99,1535.45,101.1
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-08,3907.39,4783.76,4223.43,167.2
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-08,2396.38,2739.97,2609.16,123.0
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-08,1724.47,2113.14,1850.7,116.8
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-08,1400.77,1742.82,1566.33,18.0
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-08,3813.35,4551.9,4105.69,85.7
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-08,2420.54,2866.71,2553.35,96.1
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-08,1741.7,2065.58,1875.64,72.9
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-08,1490.29,1759.51,1674.35,102.1
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-08,3651.89,4394.08,4016.21,105.9
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-08,2215.77,2757.4,2483.85,86.6
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-08,1590.81,1947.93,1802.98,96.3
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-08,1463.05,1767.77,1604.44,109.2
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-08,3628.67,4561.98,4112.43,141.6
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-08,2320.22,2829.2,2528.12,160.4
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-08,2043.16,2446.2,2171.3,126.3
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-08,1709.21,2010.54,1837.34,116.3
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-08,4201.48,5096.03,4645.82,82.3
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-08,2754.97,3116.17,2949.62,111.4
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-08,1830.5,2257.18,2061.91,186.5
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-08,1558.17,1910.68,1686.4,94.3
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-08,3936.14,5073.1,4432.1,118.6
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-08,2485.12,2962.7,2760.0,153.7
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-08,1803.11,2345.36,2046.06,141.5
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-08,1583.84,1887.42,1702.49,168.6
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-08,4023.63,4981.41,4398.7,129.3
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-08,2550.25,3075.92,2762.69,124.7
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-09,1705.98,1930.73,1830.4,82.6
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-09,1495.85,1851.26,1641.48,91.9
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-09,3735.47,4661.02,4128.08,77.1
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-09,2414.38,2820.88,2602.52,153.8
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-09,1786.88,2299.61,2015.5,128.3
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-09,1624.98,2031.72,1811.2,83.1
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-09,4289.75,5033.19,4578.33,143.4
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-09,2701.12,3106.47,2873.7,101.6
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-09,1784.3,2009.05,1907.08,114.1
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-09,1458.43,1684.81,1591.81,178.3
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-09,3802.24,4506.58,4156.17,71.0
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-09,2336.93,2966.59,2588.44,117.8
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-09,1661.09,2128.15,1878.1,160.7
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-09,1469.12,1897.64,1655.04,62.9
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-09,3593.05,4595.56,4076.79,70.0
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-09,2344.97,2909.92,2560.87,86.9
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-09,1649.66,1896.03,1758.59,158.0
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-09,1323.95,1559.15,1450.94,118.8
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-09,3479.82,4152.05,3935.09,112.5
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-09,2369.19,2760.3,2506.46,122.6
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-09,1663.74,2015.4,1876.21,184.3
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-09,1486.78,1732.81,1570.56,141.9
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-09,3716.19,4491.29,3994.81,80.5
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-09,2265.89,2825.54,2537.22,54.1
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-09,1918.56,2363.02,2129.16,109.4
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-09,1670.24,2043.2,1878.66,195.4
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-09,4161.05,4971.08,4674.73,59.8
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-09,2596.47,3189.43,2904.86,120.0
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-09,1949.94,2210.78,2068.99,179.9
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-09,1528.04,1922.0,1682.04,103.5
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-09,4060.37,4748.73,4357.88,121.0
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-09,2528.78,2880.78,2730.45,194.1
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-09,1930.85,2270.55,2050.76,137.5
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-09,1624.05,2004.52,1759.51,158.7
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-09,4073.26,4711.87,4384.66,91.2
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-09,2535.4,2849.21,2702.12,77.5
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-10,1676.77,2056.9,1889.75,63.9
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-10,1451.63,1687.79,1606.33,128.5
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-10,3681.63,4625.54,4131.66,102.2
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-10,2324.67,2816.84,2588.66,144.9
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-10,1930.34,2205.49,2036.21,95.8
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-10,1641.58,2036.83,1807.01,115.5
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-10,4174.5,4848.61,4531.15,172.3
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-10,2721.19,3310.01,2885.82,69.6
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-10,1763.25,2016.38,1907.48,179.3
Maharashtra,Jalgaon,Jalgaon Main,Tomato,Hybrid,2026-08-10,1472.72,1854.78,1667.59,164.5
Maharashtra,Jalgaon,Jalgaon Main,Soybean,Yellow,2026-08-10,3806.09,4581.82,4164.89,118.3
Maharashtra,Jalgaon,Jalgaon Main,Wheat,Sharbati,2026-08-10,2462.96,2885.64,2628.93,110.7
Maharashtra,Nandurbar,Nandurbar APMC,Onion,Red,2026-08-10,1662.75,1920.4,1821.04,73.8
Maharashtra,Nandurbar,Nandurbar APMC,Tomato,Hybrid,2026-08-10,1420.69,1720.7,1521.27,69.4
Maharashtra,Nandurbar,Nandurbar APMC,Soybean,Yellow,2026-08-10,3681.06,4537.53,4061.42,106.3
Maharashtra,Nandurbar,Nandurbar APMC,Wheat,Sharbati,2026-08-10,2256.47,2847.17,2560.59,141.4
Maharashtra,Nashik,Lasalgaon,Onion,Red,2026-08-10,1483.63,1798.17,1644.48,143.7
Maharashtra,Nashik,Lasalgaon,Tomato,Hybrid,2026-08-10,1371.19,1755.36,1527.99,99.8
Maharashtra,Nashik,Lasalgaon,Soybean,Yellow,2026-08-10,3703.92,4255.12,3980.3,125.9
Maharashtra,Nashik,Lasalgaon,Wheat,Sharbati,2026-08-10,2308.3,2745.19,2510.17,79.0
Maharashtra,Nashik,Pimpalgaon,Onion,Red,2026-08-10,1768.67,2053.66,1876.62,168.1
Maharashtra,Nashik,Pimpalgaon,Tomato,Hybrid,2026-08-10,1567.52,1809.55,1689.26,95.5
Maharashtra,Nashik,Pimpalgaon,Soybean,Yellow,2026-08-10,3647.62,4519.59,4020.41,116.4
Maharashtra,Nashik,Pimpalgaon,Wheat,Sharbati,2026-08-10,2288.52,2766.31,2514.44,126.4
Maharashtra,Pune,Pune(Gultekdi),Onion,Red,2026-08-10,2043.35,2484.31,2217.61,166.0
Maharashtra,Pune,Pune(Gultekdi),Tomato,Hybrid,2026-08-10,1594.35,1883.22,1754.39,86.7
Maharashtra,Pune,Pune(Gultekdi),Soybean,Yellow,2026-08-10,4231.41,5220.98,4591.0,83.2
Maharashtra,Pune,Pune(Gultekdi),Wheat,Sharbati,2026-08-10,2742.85,3249.23,2915.61,135.7
Maharashtra,Solapur,Solapur Mandi,Onion,Red,2026-08-10,2019.26,2368.11,2133.31,113.8
Maharashtra,Solapur,Solapur Mandi,Tomato,Hybrid,2026-08-10,1588.82,1902.39,1784.66,138.4
Maharashtra,Solapur,Solapur Mandi,Soybean,Yellow,2026-08-10,3966.97,4715.64,4407.59,94.4
Maharashtra,Solapur,Solapur Mandi,Wheat,Sharbati,2026-08-10,2465.69,3039.11,2732.73,68.8
Madhya Pradesh,Ujjain,Ujjain APMC,Onion,Red,2026-08-10,1752.34,2047.28,1899.03,117.1
Madhya Pradesh,Ujjain,Ujjain APMC,Tomato,Hybrid,2026-08-10,1668.34,1872.02,1768.16,118.6
Madhya Pradesh,Ujjain,Ujjain APMC,Soybean,Yellow,2026-08-10,3877.15,4633.34,4320.18,102.3
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Sharbati,2026-08-10,2442.71,2939.61,2757.42,143.0
Maharashtra,Ahmednagar,Kopargaon,Onion,Red,2026-08-11,1678.52,2050.06,1890.29,93.7
Maharashtra,Ahmednagar,Kopargaon,Tomato,Hybrid,2026-08-11,1535.48,1876.25,1657.08,123.9
Maharashtra,Ahmednagar,Kopargaon,Soybean,Yellow,2026-08-11,3802.76,4669.91,4170.28,144.7
Maharashtra,Ahmednagar,Kopargaon,Wheat,Sharbati,2026-08-11,2271.67,2702.53,2572.06,218.0
Madhya Pradesh,Indore,Indore Mandi,Onion,Red,2026-08-11,1818.09,2137.81,2024.53,125.1
Madhya Pradesh,Indore,Indore Mandi,Tomato,Hybrid,2026-08-11,1581.5,2034.52,1774.96,153.5
Madhya Pradesh,Indore,Indore Mandi,Soybean,Yellow,2026-08-11,4061.74,5077.34,4479.12,82.9
Madhya Pradesh,Indore,Indore Mandi,Wheat,Sharbati,2026-08-11,2510.55,3249.27,2835.38,149.2
Maharashtra,Jalgaon,Jalgaon Main,Onion,Red,2026-08-11,1686.77,2023.5,1854.55,67.0
